author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Empire,real_estate_agent,https://groznyy.cian.ru/sale/flat/306591651/,Москва и МО,sale,flat,3,5,4,86.8,-1,0,7500000,Ленинский, Санкт-Петербургская,14,,
Жилстрой Девелопмент,developer,https://penza.cian.ru/sale/flat/300920662/,Москва и МО,sale,flat,2,12,4,98.72,-1,0,7502720,Железнодорожный,,,,Новобережье ЖК
,,https://irkutsk.cian.ru/sale/flat/306023947/,Москва и МО,sale,flat,1,13,4,74.5,-1,0,7595250,,,,,Первый Ленинский Квартал
,,https://ekb.cian.ru/sale/flat/301645419/,Москва и МО,sale,flat,9,9,4,79.5,-1,0,7552500,Сухой Лог, Белинского,40,,Белинский
Этажи Тюмень,real_estate_agent,https://tyumen.cian.ru/sale/flat/304184710/,Москва и МО,sale,flat,3,9,4,106.3,-1,0,7600000,мкр. Московский тракт, Московский Тракт,165,,
Самолет плюс на Бакинской,real_estate_agent,https://astrahan.cian.ru/sale/flat/307529870/,Москва и МО,sale,flat,3,5,4,71.8,-1,0,7600000,Кировский,Советская ,25/10,,
Движение,representative_developer,https://penza.cian.ru/sale/flat/303623398/,Москва и МО,sale,flat,2,17,4,82.18,-1,0,7649000,Первомайский,Тепличный мкр,,,Гагарин Парк
Аякс Тула,real_estate_agent,https://tula.cian.ru/sale/flat/309003890/,Москва и МО,sale,flat,3,9,4,79.0,-1,0,7739999,Зареченский,Октябрьская ,93,,
Игорь Дубняк,realtor,https://murmansk.cian.ru/sale/flat/297556404/,Москва и МО,sale,flat,2,10,4,78.0,-1,0,7700000,Октябрьский, Полярные Зори,19,,
Василий Усик,realtor,https://voronezh.cian.ru/sale/flat/308278308/,Москва и МО,sale,flat,3,9,4,89.6,-1,0,7690000,Коминтерновский,проспект Труда,8Б,,
КЛЮЧ 42,developer,https://kemerovo.cian.ru/sale/flat/307528289/,Москва и МО,sale,flat,1,15,4,72.0,-1,0,7724950,Заводский,Южный мкр,15-й мкр,,7 ВЫСОТ
Термодом,developer,https://penza.cian.ru/sale/flat/309260095/,Москва и МО,sale,flat,16,16,4,98.4,-1,0,7714560,с. Засечное, Фонтанная,с70,,Радужные дворы
,,https://ekb.cian.ru/sale/flat/303353675/,Москва и МО,sale,flat,7,9,4,76.0,-1,0,7744000,Сухой Лог, Белинского,40,,Белинский
,,https://arhangelsk.cian.ru/sale/flat/307526264/,Москва и МО,sale,flat,12,13,4,92.18,-1,0,7743120,Северодвинск,проспект Труда,76,,Ясный
Авиатор,developer,https://rostov.cian.ru/sale/flat/307197523/,Москва и МО,sale,flat,1,5,4,90.6,-1,0,7701000,Авиатор мкр, Н.П. Овчарова,11к2,,Авиатор
ВМУ-2,developer,https://voronezh.cian.ru/sale/flat/306668753/,Москва и МО,sale,flat,9,21,4,77.0,-1,0,7733880,Железнодорожный, Рокоссовского,47,,Лето
,,https://arhangelsk.cian.ru/sale/flat/307526222/,Москва и МО,sale,flat,12,13,4,91.47,-1,0,7683480,Северодвинск,проспект Труда,76,,Ясный
ЭТАЖИ Ульяновск,real_estate_agent,https://ulyanovsk.cian.ru/sale/flat/291973952/,Москва и МО,sale,flat,1,10,4,84.6,-1,0,7800000,Засвияжский,проспект Хо Ши Мина,32,,
Ривьера Девелопмент,developer,https://izhevsk.cian.ru/sale/flat/294549330/,Москва и МО,sale,flat,2,17,4,89.18,-1,0,7790000,Индустриальный,Воткинское шоссе,61,,Регард
КЛЮЧ 42,developer,https://kemerovo.cian.ru/sale/flat/295062946/,Москва и МО,sale,flat,1,15,4,69.62,-1,0,7797440,Заводский,Южный мкр,15-й мкр,,7 ВЫСОТ
Застройщик.,developer,https://tyumen.cian.ru/sale/flat/307991721/,Москва и МО,sale,flat,2,17,4,75.97,-1,0,7840000,,,,,Сибирский
,,https://irkutsk.cian.ru/sale/flat/306023964/,Москва и МО,sale,flat,12,13,4,73.9,-1,0,7817100,,,,,Первый Ленинский Квартал
Этажи Кемерово,representative_developer,https://kemerovo.cian.ru/sale/flat/308393886/,Москва и МО,sale,flat,1,15,4,69.62,-1,0,7797440,Заводский,Южный мкр,15-й мкр,,7 ВЫСОТ
Этажи Кемерово,representative_developer,https://kemerovo.cian.ru/sale/flat/308391406/,Москва и МО,sale,flat,16,16,4,85.96,-1,0,7796500,Заводский,Космическая ,4Б,,Кузнецкий 2 очередь
,,https://ekb.cian.ru/sale/flat/303353677/,Москва и МО,sale,flat,8,9,4,76.6,-1,0,7804000,Сухой Лог, Белинского,40,,Белинский
Самолет Плюс Чита,real_estate_agent,https://chita.cian.ru/sale/flat/290527463/,Москва и МО,sale,flat,9,9,4,81.9,-1,0,7850000,Центральный, Шилова,93,,
Застройщик.,developer,https://tyumen.cian.ru/sale/flat/300805058/,Москва и МО,sale,flat,4,4,4,77.93,-1,0,7890000,с. Горьковка,Центральная ,25к1,,Крылья
,,https://vologda.cian.ru/sale/flat/306625260/,Москва и МО,sale,flat,2,16,4,110.63,-1,0,7880000,,,,,"по улице Архангельская, 12"
