author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/306542403/,Москва,sale,flat,3,5,1,28.0,-1,0,5250000,,,5,Апрелевка,
Мангазея,developer,https://www.cian.ru/sale/flat/308903193/,Москва,sale,flat,6,41,1,36.7,-1,0,22431040,Даниловский,Большая Тульская ,10С5,Тульская,Мангазея на Тульской
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/297952059/,Москва,sale,flat,18,22,1,43.0,-1,0,19200000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
Ирина Василевская,realtor,https://www.cian.ru/sale/flat/272828990/,Москва,sale,flat,6,17,1,38.0,-1,0,9350000,, Авиаконструктора Петлякова,7,Пыхтино,Солнцево парк
COLDY,developer,https://www.cian.ru/sale/flat/307965932/,Москва,sale,flat,2,15,1,30.8,-1,0,26977720,Даниловский, Серпуховский Вал,7с16,Тульская,Дом 7 Даниловский
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/297558153/,Москва,sale,flat,18,22,1,43.0,-1,0,19500000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/306448085/,Москва,sale,flat,9,16,1,19.0,-1,0,6000000,Отрадное,Алтуфьевское шоссе,2,Владыкино,
Sminex,developer,https://www.cian.ru/sale/flat/308620473/,Москва,sale,flat,23,26,1,35.67,-1,0,21910000,Марфино, Академика Королева,21,Бутырская,Дом Достижение
ID 13044325,unknown,https://www.cian.ru/sale/flat/308859379/,Москва,sale,flat,22,32,1,37.35,-1,0,17780000,Нижегородский,Газгольдерная ,10,Нижегородская,Profit
Msk Estate,real_estate_agent,https://www.cian.ru/sale/flat/305267257/,Москва,sale,flat,5,5,1,25.7,-1,0,7515745,Соколиная гора,Медовый переулок,12,Электрозаводская,
MR Group,developer,https://www.cian.ru/sale/flat/306603353/,Москва,sale,flat,3,36,1,36.7,-1,0,30916850,Беговой,Ленинградский проспект,вл8,Белорусская,Slava
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/307986637/,Москва,sale,flat,11,14,1,35.0,-1,0,13900000,Раменки,1-й Сетуньский проезд,10,Кутузовская,
ID 17498307,homeowner,https://www.cian.ru/sale/flat/308849289/,Москва,sale,flat,3,5,1,32.7,-1,0,23960000,Замоскворечье,Новокузнецкая ,,Павелецкая,
FORMA,developer,https://www.cian.ru/sale/flat/309009561/,Москва,sale,flat,3,27,1,32.07,-1,0,22210238,Пресненский, Пресненский Вал,27С6,Белорусская,Republic
MERSI,real_estate_agent,https://www.cian.ru/sale/flat/308307056/,Москва,sale,flat,15,22,1,30.6,-1,0,13600000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307539205/,Москва,sale,flat,5,5,1,28.1,-1,0,6300000,, Железнодорожная,43,Щербинка,
СТ Тауэрс,developer,https://www.cian.ru/sale/flat/304453140/,Москва,sale,flat,49,66,1,44.6,-1,0,44154000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/305837378/,Москва,sale,flat,33,50,1,50.0,-1,0,35300000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/309077189/,Москва,sale,flat,9,9,1,32.0,-1,0,9300000,Перово,2-я Владимирская ,21/9,Перово,
Донстрой,developer,https://www.cian.ru/sale/flat/308969450/,Москва,sale,flat,9,21,1,37.7,-1,0,19905600,Лефортово,,,Площадь Ильича,Символ ЖК
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301042658/,Москва,sale,flat,24,79,1,72.0,-1,0,70000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/303932101/,Москва,sale,flat,4,14,1,39.1,-1,0,7790000,Крюково,Зеленоград,к1401,Зеленоград — Крюково,
Sense Development,developer,https://www.cian.ru/sale/flat/298147602/,Москва,sale,flat,7,13,1,58.8,-1,0,37642247,Даниловский, Даниловский Вал,1А,Тульская,Logos
hoomie,real_estate_agent,https://www.cian.ru/sale/flat/308421883/,Москва,sale,flat,9,20,1,39.74,-1,0,16802072,Даниловский,Автозаводская ,26,Тульская,FORST
The Smitt,real_estate_agent,https://www.cian.ru/sale/flat/306642138/,Москва,sale,flat,5,9,1,32.7,-1,0,7900000,Выхино-Жулебино,Ферганский проезд,7К1,Юго-Восточная,
Capital Group,developer,https://www.cian.ru/sale/flat/307771836/,Москва,sale,flat,12,18,1,53.4,-1,0,62039716,Дорогомилово,,,Москва-Сити,Бадаевский ЖК
Космополис,real_estate_agent,https://www.cian.ru/sale/flat/305881394/,Москва,sale,flat,1,12,1,38.9,-1,0,12690000,Таганский, Талалихина,3,Пролетарская,
ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/305918006/,Москва,sale,flat,4,4,1,16.4,-1,0,5030000,Марфино,Малая Ботаническая ,10А,Фонвизинская,
