author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Этажи Ярославль,real_estate_agent,https://yaroslavl.cian.ru/sale/flat/293828200/,Москва и МО,sale,flat,2,25,2,51.3,-1,0,4819000,Красноперекопский,Московский проспект,78,,Ярославль Сити
CENTURY21,real_estate_agent,https://irkutsk.cian.ru/sale/flat/302299251/,Москва и МО,sale,flat,2,5,2,52.0,-1,0,4800000,мкр. Новоленино, Пржевальского,36,,
Самолет Плюс Липецк,real_estate_agent,https://lipetsk.cian.ru/sale/flat/292812121/,Москва и МО,sale,flat,9,10,2,51.3,-1,0,4800000,мкр. 27-й, А.Г. Стаханова,44,,
Новосёл,real_estate_agent,https://ekb.cian.ru/sale/flat/306455820/,Москва и МО,sale,flat,5,5,2,43.0,-1,0,4850000,Кировский,переулок Парковый,41к3,Машиностроителей,
ВЕКТОР-НЕДВИЖИМОСТЬ,real_estate_agent,https://kostroma.cian.ru/sale/flat/303944447/,Москва и МО,sale,flat,1,3,2,50.3,-1,0,4890000,Малышково мкр, Клубничная,2,,
CENTURY21,real_estate_agent,https://irkutsk.cian.ru/sale/flat/302298287/,Москва и МО,sale,flat,2,5,2,38.6,-1,0,4850000,мкр. Байкальский,Байкальская ,241А,,
Премьера,developer,https://ulyanovsk.cian.ru/sale/flat/295200281/,Москва и МО,sale,flat,8,12,2,48.45,-1,0,4918644,Заволжский,Новый Город мкр,,,Оригами ЖК
АВРОРА,real_estate_agent,https://surgut.cian.ru/sale/flat/300222442/,Москва и МО,sale,flat,5,5,2,44.0,-1,0,4980000,мкр. 17-й,проспект Ленина,28,,
CENTURY21,real_estate_agent,https://irkutsk.cian.ru/sale/flat/306810874/,Москва и МО,sale,flat,5,5,2,41.6,-1,0,4999000,мкр. Академгородок, Лермонтова,273Б,,
ID 109430255,developer,https://chelyabinsk.cian.ru/sale/flat/295137939/,Москва и МО,sale,flat,2,10,2,39.8,-1,0,4961250,пос. Западный, Имени капитана Ефимова,8,,Притяжение
Железно,developer,https://ulyanovsk.cian.ru/sale/flat/296737887/,Москва и МО,sale,flat,3,9,2,44.0,-1,0,5071205,Засвияжский,Юго-Западный мкр,2,,Ультраград ЖК
Ясно девелопмент,developer,https://perm.cian.ru/sale/flat/287535121/,Москва и МО,sale,flat,1,20,2,34.78,-1,0,5060000,Дзержинский,,,,Ясно Дом на Есенина 9А ЖК
Самолет Плюс Липецк,real_estate_agent,https://lipetsk.cian.ru/sale/flat/308539899/,Москва и МО,sale,flat,8,10,2,50.2,-1,0,5100000,мкр. 24-й,бульвар Имени Павла Шубина,5,,
Магазин новостроек,representative_developer,https://maykop.cian.ru/sale/flat/269045483/,Москва и МО,sale,flat,1,5,2,59.5,-1,0,5117000,Новая Адыгея аул, Бжегокайская,90/2к3,,Мега
Цветной бульвар,developer,https://bryansk.cian.ru/sale/flat/291956282/,Москва и МО,sale,flat,7,17,2,58.76,-1,0,5170880,,,,,Цветной бульвар
Северная Компания,developer,https://ryazan.cian.ru/sale/flat/303066531/,Москва и МО,sale,flat,15,16,2,41.48,-1,0,5194480,Московский,,,,Юный ЖК
Страна Девелопмент,developer,https://tyumen.cian.ru/sale/flat/299305209/,Москва и МО,sale,flat,6,15,2,36.82,-1,0,5260000,Калининский, Новоселов,100,,Микрорайон Домашний
NONAMEGROUP,developer,https://izhevsk.cian.ru/sale/flat/300295524/,Москва и МО,sale,flat,1,17,2,47.3,-1,0,5271950,Первомайский,,,,Леонов Дом Героев ЖК
Пензгорстройзаказчик,developer,https://penza.cian.ru/sale/flat/292992204/,Москва и МО,sale,flat,8,17,2,56.81,-1,0,5283330,Октябрьский,Арбеково мкр,,,Арбеково Парк ЖК
Риэлт-Финанс Новостройки,representative_developer,https://kaliningrad.cian.ru/sale/flat/294842140/,Москва и МО,sale,flat,4,4,2,51.51,-1,0,5254020,Московский,Тбилисская ,5,,Olivia
Этажи Ярославль,real_estate_agent,https://yaroslavl.cian.ru/sale/flat/293534429/,Москва и МО,sale,flat,5,5,2,45.5,-1,0,5300000,Кировский, Богдановича,8,,
ID 113049705,homeowner,https://habarovsk.cian.ru/sale/flat/306775909/,Москва и МО,sale,flat,5,9,2,50.0,-1,0,5300000,Видовая двушка в отличном е2-комн. квартира,50 м²,5/9 этаж,,
ID 12876723,representative_developer,https://penza.cian.ru/sale/flat/302538744/,Москва и МО,sale,flat,6,9,2,56.8,-1,0,5308000,,,,,Второе дыхание
Железно,developer,https://kirov.cian.ru/sale/flat/301207455/,Москва и МО,sale,flat,1,7,2,40.0,-1,0,5385358,Ленинский,,,,Знак ЖК
АВРОРА,real_estate_agent,https://surgut.cian.ru/sale/flat/305386221/,Москва и МО,sale,flat,9,9,2,45.1,-1,0,5400000,мкр. 16А, Маяковского,49/1,,
Александр Ермаков,realtor,https://tyumen.cian.ru/sale/flat/309029603/,Москва и МО,sale,flat,5,16,2,60.0,-1,0,5400000,Калининский, Первооткрывателей,6,,
Кассиопея,real_estate_agent,https://stavropol.cian.ru/sale/flat/305598982/,Москва и МО,sale,flat,5,5,2,50.0,-1,0,5400000,Пятигорск,Украинская ,64К3,,
Мегаполис,developer,https://perm.cian.ru/sale/flat/289975984/,Москва и МО,sale,flat,15,19,2,43.2,-1,0,5517171,Мотовилихинский,Кузнецкая ,43В,,ПЯТНИЦА
