author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/307949210/,Москва и МО,sale,flat,13,17,2,68.6,-1,0,16150000,,,6,Аэропорт Внуково,
Kingsman Elite Estate,real_estate_agent,https://saratov.cian.ru/sale/flat/286351857/,Москва и МО,sale,flat,35,37,2,83.9,-1,0,16500000,Волжский,Славянская площадь,2,,Volga Sky
Рекон-Крым-Строй,developer,https://krym.cian.ru/sale/flat/282960224/,Москва и МО,sale,flat,11,13,2,63.66,-1,0,17000000,Ялта, Красноармейская,36Бк1,,Зенит
Ольга Олишина,realtor,https://www.cian.ru/sale/flat/307558226/,Москва и МО,sale,flat,22,22,2,43.5,-1,0,17507340,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
СтройИнвестАльянс,developer,https://krym.cian.ru/sale/flat/281916965/,Москва и МО,sale,flat,3,9,2,82.4,-1,0,18128000,Алушта, Ленина,37,,Галерея
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/308642443/,Москва и МО,sale,flat,2,12,2,58.6,-1,0,18800000,Филевский парк, Василисы Кожиной,14К6,Багратионовская,
Орбис,developer,https://krym.cian.ru/sale/flat/277737255/,Москва и МО,sale,flat,1,10,2,98.1,-1,0,18797120,Отрадное пгт,шоссе Дражинского,24,,Никитский дворец
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/308474524/,Москва и МО,sale,flat,31,31,2,52.9,-1,0,19500000,Южное Бутово, Поляны,5,Улица Скобелевская,Эталон-Сити
Орбис,developer,https://krym.cian.ru/sale/flat/277737475/,Москва и МО,sale,flat,1,3,2,100.4,-1,0,20157125,Отрадное пгт,шоссе Дражинского,24,,Никитский дворец
Century21 Феникс,real_estate_agent,https://www.cian.ru/sale/flat/298794336/,Москва и МО,sale,flat,2,11,2,49.8,-1,0,20300000,Щукино, Маршала Рыбалко,2к6,Панфиловская,Маршал
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/309200021/,Москва и МО,sale,flat,7,14,2,50.0,-1,0,20400000,Свиблово,проезд 2-й Ботанический,4,Ботанический сад,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/303273287/,Москва и МО,sale,flat,8,13,2,42.3,-1,0,20500000,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ
Прайм,real_estate_agent,https://krym.cian.ru/sale/flat/307702217/,Москва и МО,sale,flat,2,12,2,55.0,-1,0,22000000,Ялта, Московская,15к3,,
